ts,open,high,low,close,volume,hi24,signal,unrealized,equity,position
2025-09-24 04:00:00+00:00,111683.1,111740.8,111042.66,111475.67,599.80938,112500.0,0,0.0,999.7803639502732,0
2025-09-24 04:15:00+00:00,111475.67,112039.29,111376.71,112021.4,301.26749,112500.0,0,0.0,999.7803639502732,0
2025-09-24 04:30:00+00:00,112021.41,112374.32,112021.4,112239.29,336.36016,112500.0,0,0.0,999.7803639502732,0
2025-09-24 04:45:00+00:00,112239.3,112244.95,112053.75,112161.93,140.5462,112500.0,0,0.0,999.7803639502732,0
2025-09-24 05:00:00+00:00,112161.94,112250.42,112133.83,112237.76,101.87364,112500.0,0,0.0,999.7803639502732,0
2025-09-24 05:15:00+00:00,112237.77,112418.05,112237.77,112343.62,96.45321,112500.0,0,0.0,999.7803639502732,0
2025-09-24 05:30:00+00:00,112343.61,112497.1,112264.68,112490.36,102.97303,112500.0,0,0.0,999.7803639502732,0
2025-09-24 05:45:00+00:00,112490.36,112666.74,112490.35,112636.84,179.65754,112500.0,1,-0.01000249999999864,999.7703614502732,1
2025-09-24 06:00:00+00:00,112636.85,112779.37,112636.84,112732.97,126.54312,112666.74,1,-0.0014679921071986764,999.778895958166,1
2025-09-24 06:15:00+00:00,112732.97,112748.24,112535.78,112634.5,150.27647,112779.37,0,0.0,999.7803639502732,0
2025-09-24 06:30:00+00:00,112634.49,112689.19,112545.87,112569.35,135.92903,112779.37,0,0.0,999.7803639502732,0
2025-09-24 06:45:00+00:00,112569.36,112654.38,112569.36,112596.69,95.81837,112779.37,0,0.0,999.7803639502732,0
2025-09-24 07:00:00+00:00,112596.7,112684.0,112596.7,112667.53,86.3518,112779.37,0,0.0,999.7803639502732,0
2025-09-24 07:15:00+00:00,112667.54,112742.06,112459.44,112510.88,123.80369,112779.37,0,0.0,999.7803639502732,0
2025-09-24 07:30:00+00:00,112510.89,112598.81,112460.31,112578.71,186.10023,112779.37,0,0.0,999.7803639502732,0
2025-09-24 07:45:00+00:00,112578.7,112619.99,112516.0,112583.54,141.92648,112779.37,0,0.0,999.7803639502732,0
2025-09-24 08:00:00+00:00,112583.54,112601.19,112418.7,112513.39,91.77464,112779.37,0,0.0,999.7803639502732,0
2025-09-24 08:15:00+00:00,112513.38,112541.54,112405.62,112432.32,68.57553,112779.37,0,0.0,999.7803639502732,0
2025-09-24 08:30:00+00:00,112432.31,112579.99,112432.31,112575.98,92.81999,112779.37,0,0.0,999.7803639502732,0
2025-09-24 08:45:00+00:00,112575.98,112636.85,112494.96,112622.8,116.15796,112779.37,0,0.0,999.7803639502732,0
2025-09-24 09:00:00+00:00,112622.81,112622.81,112501.38,112535.79,54.086,112779.37,0,0.0,999.7803639502732,0
2025-09-24 09:15:00+00:00,112535.78,112615.06,112535.78,112605.77,44.22594,112779.37,0,0.0,999.7803639502732,0
2025-09-24 09:30:00+00:00,112605.76,112837.42,112605.76,112740.0,89.53583,112779.37,0,0.0,999.7803639502732,0
2025-09-24 09:45:00+00:00,112740.0,112740.01,112670.05,112735.06,59.50067,112837.42,0,0.0,999.7803639502732,0
2025-09-24 10:00:00+00:00,112735.05,112864.15,112735.05,112817.41,118.89515,112837.42,0,0.0,999.7803639502732,0
2025-09-24 10:15:00+00:00,112817.41,112864.15,112669.23,112669.23,76.9292,112864.15,0,0.0,999.7803639502732,0
2025-09-24 10:30:00+00:00,112669.23,112831.82,112668.51,112809.06,90.36696,112864.15,0,0.0,999.7803639502732,0
2025-09-24 10:45:00+00:00,112809.07,112960.0,112803.23,112941.98,116.64945,112864.15,1,-0.01000249999999799,999.7703614502732,1
2025-09-24 11:00:00+00:00,112941.99,113162.17,112930.88,113086.83,203.99147,112960.0,1,0.0028226691709343603,999.7831866194441,1
2025-09-24 11:15:00+00:00,113086.84,113141.61,113013.32,113041.57,140.84048,113162.17,0,0.0,999.7803639502732,0
2025-09-24 11:30:00+00:00,113041.56,113077.33,112877.3,113037.0,114.22646,113162.17,0,0.0,999.7803639502732,0
2025-09-24 11:45:00+00:00,113037.0,113049.53,112900.0,113029.46,89.15301,113162.17,0,0.0,999.7803639502732,0
2025-09-24 12:00:00+00:00,113029.45,113039.0,112945.96,113034.56,84.06664,113162.17,0,0.0,999.7803639502732,0
2025-09-24 12:15:00+00:00,113034.56,113050.0,112944.0,113019.86,75.16536,113162.17,0,0.0,999.7803639502732,0
2025-09-24 12:30:00+00:00,113019.86,113085.6,113019.75,113080.0,55.20283,113162.17,0,0.0,999.7803639502732,0
2025-09-24 12:45:00+00:00,113080.0,113097.99,113009.75,113070.69,58.34254,113162.17,0,0.0,999.7803639502732,0
2025-09-24 13:00:00+00:00,113070.69,113096.79,112974.77,113011.03,57.80627,113162.17,0,0.0,999.7803639502732,0
2025-09-24 13:15:00+00:00,113011.03,113150.0,113011.02,113056.26,117.16076,113162.17,0,0.0,999.7803639502732,0
2025-09-24 13:30:00+00:00,113056.26,113222.69,112921.26,113104.49,228.89909,113162.17,0,0.0,999.7803639502732,0
2025-09-24 13:45:00+00:00,113104.49,113131.08,112808.0,112823.62,174.47347,113222.69,0,0.0,999.7803639502732,0
2025-09-24 14:00:00+00:00,112823.62,113176.0,112823.61,113149.82,124.01976,113222.69,0,0.0,999.7803639502732,0
2025-09-24 14:15:00+00:00,113149.82,113172.98,113018.06,113149.17,186.71664,113222.69,0,0.0,999.7803639502732,0
2025-09-24 14:30:00+00:00,113149.17,113384.6,113115.67,113382.5,271.42623,113222.69,1,-0.010002499999998363,999.7703614502732,1
2025-09-24 14:45:00+00:00,113382.5,113890.0,113317.26,113720.64,384.02671,113384.6,1,0.019820444457920576,999.8001843947311,1
2025-09-24 15:00:00+00:00,113720.64,113883.68,113467.96,113484.51,221.25694,113890.0,0,0.0,999.7803639502732,0
2025-09-24 15:15:00+00:00,113484.51,113712.05,113484.5,113650.15,123.02463,113890.0,0,0.0,999.7803639502732,0
2025-09-24 15:30:00+00:00,113650.15,113708.15,113564.17,113708.15,193.313,113890.0,0,0.0,999.7803639502732,0
2025-09-24 15:45:00+00:00,113708.14,113708.15,113257.01,113346.41,180.1498,113890.0,0,0.0,999.7803639502732,0
2025-09-24 16:00:00+00:00,113346.4,113426.51,113163.21,113283.87,169.88495,113890.0,0,0.0,999.7803639502732,0
2025-09-24 16:15:00+00:00,113283.88,113585.7,113283.87,113568.94,91.82087,113890.0,0,0.0,999.7803639502732,0
2025-09-24 16:30:00+00:00,113568.95,113719.79,113520.0,113676.82,66.59944,113890.0,0,0.0,999.7803639502732,0
2025-09-24 16:45:00+00:00,113676.83,113753.0,113632.15,113732.01,119.37427,113890.0,0,0.0,999.7803639502732,0
2025-09-24 17:00:00+00:00,113732.01,113911.95,113616.0,113860.02,89.77178,113890.0,0,0.0,999.7803639502732,0
2025-09-24 17:15:00+00:00,113860.03,113860.03,113694.35,113771.11,64.20307,113911.95,0,0.0,999.7803639502732,0
2025-09-24 17:30:00+00:00,113771.11,113940.0,113771.1,113849.96,109.07184,113911.95,0,0.0,999.7803639502732,0
2025-09-24 17:45:00+00:00,113849.96,113849.97,113670.83,113761.3,98.84244,113940.0,0,0.0,999.7803639502732,0
2025-09-24 18:00:00+00:00,113761.31,113830.66,113571.78,113623.89,55.67548,113940.0,0,0.0,999.7803639502732,0
2025-09-24 18:15:00+00:00,113623.89,113688.2,113524.2,113688.2,57.37783,113940.0,0,0.0,999.7803639502732,0
2025-09-24 18:30:00+00:00,113688.2,113722.3,113591.64,113650.25,38.06949,113940.0,0,0.0,999.7803639502732,0
2025-09-24 18:45:00+00:00,113650.25,113674.99,113512.53,113639.8,51.49169,113940.0,0,0.0,999.7803639502732,0
2025-09-24 19:00:00+00:00,113639.8,113682.46,113558.64,113602.08,45.96587,113940.0,0,0.0,999.7803639502732,0
2025-09-24 19:15:00+00:00,113602.07,113626.45,113485.91,113497.95,70.70957,113940.0,0,0.0,999.7803639502732,0
2025-09-24 19:30:00+00:00,113497.95,113507.45,113306.76,113336.25,95.67395,113940.0,0,0.0,999.7803639502732,0
2025-09-24 19:45:00+00:00,113336.24,113499.39,113292.25,113420.01,94.16331,113940.0,0,0.0,999.7803639502732,0
2025-09-24 20:00:00+00:00,113420.0,113548.61,113401.99,113530.78,63.6958,113940.0,0,0.0,999.7803639502732,0
2025-09-24 20:15:00+00:00,113530.78,113590.47,113506.98,113585.82,34.33303,113940.0,0,0.0,999.7803639502732,0
