ts,open,high,low,close,volume,hi24,signal,unrealized,equity,position
2025-09-20 18:00:00+00:00,115821.73,115821.73,115700.0,115711.51,191.99051,116121.81,0,0.0,999.9471250651106,0
2025-09-20 19:00:00+00:00,115711.51,115812.62,115698.08,115702.0,290.9007,116121.81,0,0.0,999.9471250651106,0
2025-09-20 20:00:00+00:00,115702.0,115789.57,115689.91,115721.1,163.21635,116121.81,0,0.0,999.9471250651106,0
2025-09-20 21:00:00+00:00,115721.1,115944.7,115721.1,115786.31,200.3631,116121.81,0,0.0,999.9471250651106,0
2025-09-20 22:00:00+00:00,115786.3,115796.54,115742.14,115776.06,169.22355,116121.81,0,0.0,999.9471250651106,0
2025-09-20 23:00:00+00:00,115776.06,115776.06,115603.42,115685.63,137.43212,116121.81,0,0.0,999.9471250651106,0
2025-09-21 00:00:00+00:00,115685.63,115732.94,115559.97,115660.01,204.93197,116121.81,0,0.0,999.9471250651106,0
2025-09-21 01:00:00+00:00,115660.01,115660.01,115500.0,115500.0,193.04313,116121.81,0,0.0,999.9471250651106,0
2025-09-21 02:00:00+00:00,115500.01,115700.0,115441.83,115690.76,321.18986,116121.81,0,0.0,999.9471250651106,0
2025-09-21 03:00:00+00:00,115690.76,115723.43,115616.38,115669.41,199.89426,116121.81,0,0.0,999.9471250651106,0
2025-09-21 04:00:00+00:00,115669.42,115669.42,115494.22,115494.23,121.47731,116121.81,0,0.0,999.9471250651106,0
2025-09-21 05:00:00+00:00,115494.23,115663.49,115487.56,115663.48,237.18676,116121.81,0,0.0,999.9471250651106,0
2025-09-21 06:00:00+00:00,115663.48,115787.39,115663.48,115687.2,201.84931,116121.81,0,0.0,999.9471250651106,0
2025-09-21 07:00:00+00:00,115687.21,115815.98,115615.0,115815.97,246.42642,116121.81,0,0.0,999.9471250651106,0
2025-09-21 08:00:00+00:00,115815.98,115819.06,115560.94,115629.6,182.84602,116121.81,0,0.0,999.9471250651106,0
2025-09-21 09:00:00+00:00,115629.6,115704.53,115329.03,115683.54,335.85586,116121.81,0,0.0,999.9471250651106,0
2025-09-21 10:00:00+00:00,115683.53,115708.33,115504.13,115522.31,111.62025,116121.81,0,0.0,999.9471250651106,0
